NMI,INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,QUALITY_METHOD,SUFFIX_E,VALUE_E,UOM_E
6407387140,2019-10-12T12:15,49,15,A,E1,2312,WH
6407387140,2019-10-12T12:30,50,15,A,E1,2368,WH
6407387140,2019-10-12T12:45,51,15,A,E1,2080,WH
6407387140,2019-10-12T13:00,52,15,A,E1,2200,WH
6407387140,2019-10-12T13:15,53,15,A,E1,2144,WH
6407387140,2019-10-12T13:30,54,15,A,E1,2108,WH
6407387140,2019-10-12T13:45,55,15,A,E1,2052,WH
6407387140,2019-10-12T14:00,56,15,A,E1,2164,WH
6407387140,2019-10-12T14:15,57,15,A,E1,2088,WH
6407387140,2019-10-12T14:30,58,15,A,E1,2092,WH
6407387140,2019-10-12T14:45,59,15,A,E1,2008,WH
6407387140,2019-10-12T15:00,60,15,A,E1,2060,WH
6407387140,2019-10-12T15:15,61,15,A,E1,2092,WH
6407387140,2019-10-12T15:30,62,15,A,E1,2172,WH
6407387140,2019-10-12T15:45,63,15,A,E1,2136,WH
6407387140,2019-10-12T16:00,64,15,A,E1,2336,WH
6407387140,2019-10-12T16:15,65,15,A,E1,2464,WH
6407387140,2019-10-12T16:30,66,15,A,E1,2616,WH
6407387140,2019-10-12T16:45,67,15,A,E1,2048,WH
6407387140,2019-10-12T17:00,68,15,A,E1,2072,WH
6407387140,2019-10-12T17:15,69,15,A,E1,2108,WH
6407387140,2019-10-12T17:30,70,15,A,E1,2072,WH
6407387140,2019-10-12T17:45,71,15,A,E1,2064,WH
6407387140,2019-10-12T18:00,72,15,A,E1,2132,WH
6407387140,2019-10-12T18:15,73,15,A,E1,2256,WH
6407387140,2019-10-12T18:30,74,15,A,E1,2284,WH
6407387140,2019-10-12T18:45,75,15,A,E1,2324,WH
6407387140,2019-10-12T19:00,76,15,A,E1,2620,WH
6407387140,2019-10-12T19:15,77,15,A,E1,2532,WH
6407387140,2019-10-12T19:30,78,15,A,E1,2632,WH
6407387140,2019-10-12T19:45,79,15,A,E1,2612,WH
6407387140,2019-10-12T20:00,80,15,A,E1,2904,WH
6407387140,2019-10-12T20:15,81,15,A,E1,3012,WH
6407387140,2019-10-12T20:30,82,15,A,E1,2704,WH
6407387140,2019-10-12T20:45,83,15,A,E1,2672,WH
6407387140,2019-10-12T21:00,84,15,A,E1,2660,WH
6407387140,2019-10-12T21:15,85,15,A,E1,3144,WH
6407387140,2019-10-12T21:30,86,15,A,E1,2592,WH
6407387140,2019-10-12T21:45,87,15,A,E1,2700,WH
6407387140,2019-10-12T22:00,88,15,A,E1,2708,WH
6407387140,2019-10-12T22:15,89,15,A,E1,2692,WH
6407387140,2019-10-12T22:30,90,15,A,E1,2620,WH
6407387140,2019-10-12T22:45,91,15,A,E1,2748,WH
6407387140,2019-10-12T23:00,92,15,A,E1,2660,WH
6407387140,2019-10-12T23:15,93,15,A,E1,2580,WH
6407387140,2019-10-12T23:30,94,15,A,E1,3052,WH
6407387140,2019-10-12T23:45,95,15,A,E1,2696,WH
6407387140,2019-10-12T00:00,96,15,A,E1,2620,WH
6407387140,2019-10-13T00:15,1,15,A,E1,3260,WH
6407387140,2019-10-13T00:30,2,15,A,E1,2832,WH
6407387140,2019-10-13T00:45,3,15,A,E1,2596,WH
6407387140,2019-10-13T01:00,4,15,A,E1,2644,WH
6407387140,2019-10-13T01:15,5,15,A,E1,2892,WH
6407387140,2019-10-13T01:30,6,15,A,E1,3604,WH
6407387140,2019-10-13T01:45,7,15,A,E1,2692,WH
6407387140,2019-10-13T02:00,8,15,A,E1,2616,WH
6407387140,2019-10-13T02:15,9,15,A,E1,2672,WH
6407387140,2019-10-13T02:30,10,15,A,E1,2716,WH
6407387140,2019-10-13T02:45,11,15,A,E1,2652,WH
6407387140,2019-10-13T03:00,12,15,A,E1,2616,WH
6407387140,2019-10-13T03:15,13,15,A,E1,2624,WH
6407387140,2019-10-13T03:30,14,15,A,E1,2724,WH
6407387140,2019-10-13T03:45,15,15,A,E1,2676,WH
6407387140,2019-10-13T04:00,16,15,A,E1,2660,WH
6407387140,2019-10-13T04:15,17,15,A,E1,2980,WH
6407387140,2019-10-13T04:30,18,15,A,E1,2756,WH
6407387140,2019-10-13T04:45,19,15,A,E1,2764,WH
6407387140,2019-10-13T05:00,20,15,A,E1,2656,WH
6407387140,2019-10-13T05:15,21,15,A,E1,2892,WH
6407387140,2019-10-13T05:30,22,15,A,E1,2608,WH
6407387140,2019-10-13T05:45,23,15,A,E1,2880,WH
6407387140,2019-10-13T06:00,24,15,A,E1,2300,WH
6407387140,2019-10-13T06:15,25,15,A,E1,2300,WH
6407387140,2019-10-13T06:30,26,15,A,E1,2336,WH
6407387140,2019-10-13T06:45,27,15,A,E1,2244,WH
6407387140,2019-10-13T07:00,28,15,A,E1,2532,WH
6407387140,2019-10-13T07:15,29,15,A,E1,2076,WH
6407387140,2019-10-13T07:30,30,15,A,E1,2484,WH
6407387140,2019-10-13T07:45,31,15,A,E1,2524,WH
6407387140,2019-10-13T08:00,32,15,A,E1,2496,WH
6407387140,2019-10-13T08:15,33,15,A,E1,3176,WH
6407387140,2019-10-13T08:30,34,15,A,E1,2564,WH
6407387140,2019-10-13T08:45,35,15,A,E1,2444,WH
6407387140,2019-10-13T09:00,36,15,A,E1,2508,WH
6407387140,2019-10-13T09:15,37,15,A,E1,2204,WH
6407387140,2019-10-13T09:30,38,15,A,E1,2212,WH
6407387140,2019-10-13T09:45,39,15,A,E1,2180,WH
6407387140,2019-10-13T10:00,40,15,A,E1,2024,WH
6407387140,2019-10-13T10:15,41,15,A,E1,2024,WH
6407387140,2019-10-13T10:30,42,15,A,E1,2060,WH
6407387140,2019-10-13T10:45,43,15,A,E1,2120,WH
6407387140,2019-10-13T11:00,44,15,A,E1,2044,WH
6407387140,2019-10-13T11:15,45,15,A,E1,2072,WH
6407387140,2019-10-13T11:30,46,15,A,E1,2048,WH
6407387140,2019-10-13T11:45,47,15,A,E1,2124,WH
6407387140,2019-10-13T12:00,48,15,A,E1,2060,WH
6407387140,2019-10-13T12:15,49,15,A,E1,2576,WH
6407387140,2019-10-13T12:30,50,15,A,E1,2324,WH
6407387140,2019-10-13T12:45,51,15,A,E1,2048,WH
6407387140,2019-10-13T13:00,52,15,A,E1,2088,WH
6407387140,2019-10-13T13:15,53,15,A,E1,2120,WH
6407387140,2019-10-13T13:30,54,15,A,E1,2068,WH
6407387140,2019-10-13T13:45,55,15,A,E1,2116,WH
6407387140,2019-10-13T14:00,56,15,A,E1,2100,WH
6407387140,2019-10-13T14:15,57,15,A,E1,2472,WH
6407387140,2019-10-13T14:30,58,15,A,E1,2208,WH
6407387140,2019-10-13T14:45,59,15,A,E1,2584,WH
6407387140,2019-10-13T15:00,60,15,A,E1,2068,WH
6407387140,2019-10-13T15:15,61,15,A,E1,2092,WH
6407387140,2019-10-13T15:30,62,15,A,E1,2140,WH
6407387140,2019-10-13T15:45,63,15,A,E1,2068,WH
6407387140,2019-10-13T16:00,64,15,A,E1,2188,WH
6407387140,2019-10-13T16:15,65,15,A,E1,3036,WH
6407387140,2019-10-13T16:30,66,15,A,E1,2952,WH
6407387140,2019-10-13T16:45,67,15,A,E1,2112,WH
6407387140,2019-10-13T17:00,68,15,A,E1,2136,WH
6407387140,2019-10-13T17:15,69,15,A,E1,2120,WH
6407387140,2019-10-13T17:30,70,15,A,E1,2128,WH
6407387140,2019-10-13T17:45,71,15,A,E1,2092,WH
6407387140,2019-10-13T18:00,72,15,A,E1,2236,WH
6407387140,2019-10-13T18:15,73,15,A,E1,2308,WH
6407387140,2019-10-13T18:30,74,15,A,E1,2352,WH
6407387140,2019-10-13T18:45,75,15,A,E1,2276,WH
6407387140,2019-10-13T19:00,76,15,A,E1,2588,WH
6407387140,2019-10-13T19:15,77,15,A,E1,2652,WH
6407387140,2019-10-13T19:30,78,15,A,E1,2732,WH
6407387140,2019-10-13T19:45,79,15,A,E1,2656,WH
6407387140,2019-10-13T20:00,80,15,A,E1,2660,WH
6407387140,2019-10-13T20:15,81,15,A,E1,2684,WH
6407387140,2019-10-13T20:30,82,15,A,E1,3080,WH
6407387140,2019-10-13T20:45,83,15,A,E1,2944,WH
6407387140,2019-10-13T21:00,84,15,A,E1,2712,WH
6407387140,2019-10-13T21:15,85,15,A,E1,2632,WH
6407387140,2019-10-13T21:30,86,15,A,E1,2660,WH
6407387140,2019-10-13T21:45,87,15,A,E1,2696,WH
6407387140,2019-10-13T22:00,88,15,A,E1,2752,WH
6407387140,2019-10-13T22:15,89,15,A,E1,2720,WH
6407387140,2019-10-13T22:30,90,15,A,E1,3184,WH
6407387140,2019-10-13T22:45,91,15,A,E1,2568,WH
6407387140,2019-10-13T23:00,92,15,A,E1,2736,WH
6407387140,2019-10-13T23:15,93,15,A,E1,3144,WH
6407387140,2019-10-13T23:30,94,15,A,E1,2680,WH
6407387140,2019-10-13T23:45,95,15,A,E1,2552,WH
6407387140,2019-10-13T00:00,96,15,A,E1,2616,WH
6407387140,2019-10-14T00:15,1,15,A,E1,2896,WH
6407387140,2019-10-14T00:30,2,15,A,E1,3200,WH
6407387140,2019-10-14T00:45,3,15,A,E1,2712,WH
6407387140,2019-10-14T01:00,4,15,A,E1,2648,WH
6407387140,2019-10-14T01:15,5,15,A,E1,2652,WH
6407387140,2019-10-14T01:30,6,15,A,E1,2652,WH
6407387140,2019-10-14T01:45,7,15,A,E1,2692,WH
6407387140,2019-10-14T02:00,8,15,A,E1,2644,WH
6407387140,2019-10-14T02:15,9,15,A,E1,2652,WH
6407387140,2019-10-14T02:30,10,15,A,E1,2640,WH
6407387140,2019-10-14T02:45,11,15,A,E1,2760,WH
6407387140,2019-10-14T03:00,12,15,A,E1,2668,WH
6407387140,2019-10-14T03:15,13,15,A,E1,2676,WH
6407387140,2019-10-14T03:30,14,15,A,E1,2604,WH
6407387140,2019-10-14T03:45,15,15,A,E1,2592,WH
6407387140,2019-10-14T04:00,16,15,A,E1,2728,WH
6407387140,2019-10-14T04:15,17,15,A,E1,2588,WH
6407387140,2019-10-14T04:30,18,15,A,E1,2692,WH
6407387140,2019-10-14T04:45,19,15,A,E1,3144,WH
6407387140,2019-10-14T05:00,20,15,A,E1,2708,WH
6407387140,2019-10-14T05:15,21,15,A,E1,2828,WH
6407387140,2019-10-14T05:30,22,15,A,E1,2696,WH
6407387140,2019-10-14T05:45,23,15,A,E1,2512,WH
6407387140,2019-10-14T06:00,24,15,A,E1,2268,WH
6407387140,2019-10-14T06:15,25,15,A,E1,2860,WH
6407387140,2019-10-14T06:30,26,15,A,E1,3272,WH
6407387140,2019-10-14T06:45,27,15,A,E1,4916,WH
6407387140,2019-10-14T07:00,28,15,A,E1,5320,WH
6407387140,2019-10-14T07:15,29,15,A,E1,6268,WH
6407387140,2019-10-14T07:30,30,15,A,E1,9252,WH
6407387140,2019-10-14T07:45,31,15,A,E1,9280,WH
6407387140,2019-10-14T08:00,32,15,A,E1,10396,WH
6407387140,2019-10-14T08:15,33,15,A,E1,7876,WH
6407387140,2019-10-14T08:30,34,15,A,E1,7224,WH
6407387140,2019-10-14T08:45,35,15,A,E1,7320,WH
6407387140,2019-10-14T09:00,36,15,A,E1,8380,WH
6407387140,2019-10-14T09:15,37,15,A,E1,8468,WH
6407387140,2019-10-14T09:30,38,15,A,E1,8472,WH
6407387140,2019-10-14T09:45,39,15,A,E1,8916,WH
6407387140,2019-10-14T10:00,40,15,A,E1,8908,WH
6407387140,2019-10-14T10:15,41,15,A,E1,9140,WH
6407387140,2019-10-14T10:30,42,15,A,E1,9396,WH
6407387140,2019-10-14T10:45,43,15,A,E1,9448,WH
6407387140,2019-10-14T11:00,44,15,A,E1,9120,WH
6407387140,2019-10-14T11:15,45,15,A,E1,9708,WH
6407387140,2019-10-14T11:30,46,15,A,E1,9096,WH
6407387140,2019-10-14T11:45,47,15,A,E1,9496,WH
6407387140,2019-10-14T12:00,48,15,A,E1,9732,WH
6407387140,2019-10-14T12:15,49,15,A,E1,10032,WH
6407387140,2019-10-14T12:30,50,15,A,E1,9536,WH
6407387140,2019-10-14T12:45,51,15,A,E1,9564,WH
6407387140,2019-10-14T13:00,52,15,A,E1,10784,WH
6407387140,2019-10-14T13:15,53,15,A,E1,11732,WH
6407387140,2019-10-14T13:30,54,15,A,E1,12016,WH
6407387140,2019-10-14T13:45,55,15,A,E1,12400,WH
6407387140,2019-10-14T14:00,56,15,A,E1,12100,WH
6407387140,2019-10-14T14:15,57,15,A,E1,11348,WH
6407387140,2019-10-14T14:30,58,15,A,E1,11556,WH
6407387140,2019-10-14T14:45,59,15,A,E1,10008,WH
6407387140,2019-10-14T15:00,60,15,A,E1,8720,WH
6407387140,2019-10-14T15:15,61,15,A,E1,8072,WH
6407387140,2019-10-14T15:30,62,15,A,E1,8128,WH
6407387140,2019-10-14T15:45,63,15,A,E1,8232,WH
6407387140,2019-10-14T16:00,64,15,A,E1,8500,WH
6407387140,2019-10-14T16:15,65,15,A,E1,8084,WH
6407387140,2019-10-14T16:30,66,15,A,E1,7540,WH
6407387140,2019-10-14T16:45,67,15,A,E1,7184,WH
6407387140,2019-10-14T17:00,68,15,A,E1,7952,WH
6407387140,2019-10-14T17:15,69,15,A,E1,5072,WH
6407387140,2019-10-14T17:30,70,15,A,E1,4180,WH
6407387140,2019-10-14T17:45,71,15,A,E1,3776,WH
6407387140,2019-10-14T18:00,72,15,A,E1,3904,WH
6407387140,2019-10-14T18:15,73,15,A,E1,4424,WH
6407387140,2019-10-14T18:30,74,15,A,E1,3236,WH
6407387140,2019-10-14T18:45,75,15,A,E1,3260,WH
6407387140,2019-10-14T19:00,76,15,A,E1,2952,WH
6407387140,2019-10-14T19:15,77,15,A,E1,2900,WH
6407387140,2019-10-14T19:30,78,15,A,E1,2992,WH
6407387140,2019-10-14T19:45,79,15,A,E1,2820,WH
6407387140,2019-10-14T20:00,80,15,A,E1,2876,WH
6407387140,2019-10-14T20:15,81,15,A,E1,2836,WH
6407387140,2019-10-14T20:30,82,15,A,E1,2916,WH
6407387140,2019-10-14T20:45,83,15,A,E1,2920,WH
6407387140,2019-10-14T21:00,84,15,A,E1,2876,WH
6407387140,2019-10-14T21:15,85,15,A,E1,2912,WH
6407387140,2019-10-14T21:30,86,15,A,E1,3260,WH
6407387140,2019-10-14T21:45,87,15,A,E1,2916,WH
6407387140,2019-10-14T22:00,88,15,A,E1,2836,WH
6407387140,2019-10-14T22:15,89,15,A,E1,2828,WH
6407387140,2019-10-14T22:30,90,15,A,E1,2740,WH
6407387140,2019-10-14T22:45,91,15,A,E1,2848,WH
6407387140,2019-10-14T23:00,92,15,A,E1,2820,WH
6407387140,2019-10-14T23:15,93,15,A,E1,2852,WH
6407387140,2019-10-14T23:30,94,15,A,E1,2784,WH
6407387140,2019-10-14T23:45,95,15,A,E1,2840,WH
6407387140,2019-10-14T00:00,96,15,A,E1,2884,WH
6407387140,2019-10-15T00:15,1,15,A,E1,2824,WH
6407387140,2019-10-15T00:30,2,15,A,E1,2828,WH
6407387140,2019-10-15T00:45,3,15,A,E1,2840,WH
6407387140,2019-10-15T01:00,4,15,A,E1,3024,WH
6407387140,2019-10-15T01:15,5,15,A,E1,3316,WH
6407387140,2019-10-15T01:30,6,15,A,E1,2940,WH
6407387140,2019-10-15T01:45,7,15,A,E1,2788,WH
6407387140,2019-10-15T02:00,8,15,A,E1,2856,WH
6407387140,2019-10-15T02:15,9,15,A,E1,3376,WH
6407387140,2019-10-15T02:30,10,15,A,E1,2768,WH
6407387140,2019-10-15T02:45,11,15,A,E1,3340,WH
6407387140,2019-10-15T03:00,12,15,A,E1,2808,WH
6407387140,2019-10-15T03:15,13,15,A,E1,2880,WH
6407387140,2019-10-15T03:30,14,15,A,E1,2828,WH
6407387140,2019-10-15T03:45,15,15,A,E1,2808,WH
6407387140,2019-10-15T04:00,16,15,A,E1,2808,WH
6407387140,2019-10-15T04:15,17,15,A,E1,2748,WH
6407387140,2019-10-15T04:30,18,15,A,E1,2816,WH
6407387140,2019-10-15T04:45,19,15,A,E1,3172,WH
6407387140,2019-10-15T05:00,20,15,A,E1,2816,WH
6407387140,2019-10-15T05:15,21,15,A,E1,2944,WH
6407387140,2019-10-15T05:30,22,15,A,E1,2848,WH
6407387140,2019-10-15T05:45,23,15,A,E1,2780,WH
6407387140,2019-10-15T06:00,24,15,A,E1,2512,WH
6407387140,2019-10-15T06:15,25,15,A,E1,3236,WH
6407387140,2019-10-15T06:30,26,15,A,E1,4084,WH
6407387140,2019-10-15T06:45,27,15,A,E1,5288,WH
6407387140,2019-10-15T07:00,28,15,A,E1,6076,WH
6407387140,2019-10-15T07:15,29,15,A,E1,6992,WH
6407387140,2019-10-15T07:30,30,15,A,E1,9640,WH
6407387140,2019-10-15T07:45,31,15,A,E1,10800,WH
6407387140,2019-10-15T08:00,32,15,A,E1,11872,WH
6407387140,2019-10-15T08:15,33,15,A,E1,11408,WH
6407387140,2019-10-15T08:30,34,15,A,E1,10296,WH
6407387140,2019-10-15T08:45,35,15,A,E1,10828,WH
6407387140,2019-10-15T09:00,36,15,A,E1,10616,WH
6407387140,2019-10-15T09:15,37,15,A,E1,10624,WH
6407387140,2019-10-15T09:30,38,15,A,E1,11780,WH
6407387140,2019-10-15T09:45,39,15,A,E1,10260,WH
6407387140,2019-10-15T10:00,40,15,A,E1,10284,WH
6407387140,2019-10-15T10:15,41,15,A,E1,9904,WH
6407387140,2019-10-15T10:30,42,15,A,E1,10376,WH
6407387140,2019-10-15T10:45,43,15,A,E1,10936,WH
6407387140,2019-10-15T11:00,44,15,A,E1,10432,WH
6407387140,2019-10-15T11:15,45,15,A,E1,10428,WH
6407387140,2019-10-15T11:30,46,15,A,E1,10340,WH
6407387140,2019-10-15T11:45,47,15,A,E1,9696,WH
6407387140,2019-10-15T12:00,48,15,A,E1,9104,WH
6407387140,2019-10-15T12:15,49,15,A,E1,9228,WH
6407387140,2019-10-15T12:30,50,15,A,E1,8772,WH
6407387140,2019-10-15T12:45,51,15,A,E1,8076,WH
6407387140,2019-10-15T13:00,52,15,A,E1,8000,WH
6407387140,2019-10-15T13:15,53,15,A,E1,8788,WH
6407387140,2019-10-15T13:30,54,15,A,E1,9788,WH
6407387140,2019-10-15T13:45,55,15,A,E1,9120,WH
6407387140,2019-10-15T14:00,56,15,A,E1,9160,WH
6407387140,2019-10-15T14:15,57,15,A,E1,8680,WH
6407387140,2019-10-15T14:30,58,15,A,E1,8728,WH
6407387140,2019-10-15T14:45,59,15,A,E1,8240,WH
6407387140,2019-10-15T15:00,60,15,A,E1,8644,WH
6407387140,2019-10-15T15:15,61,15,A,E1,6448,WH
6407387140,2019-10-15T15:30,62,15,A,E1,6292,WH
6407387140,2019-10-15T15:45,63,15,A,E1,6756,WH
6407387140,2019-10-15T16:00,64,15,A,E1,6864,WH
6407387140,2019-10-15T16:15,65,15,A,E1,6224,WH
6407387140,2019-10-15T16:30,66,15,A,E1,6496,WH
6407387140,2019-10-15T16:45,67,15,A,E1,5892,WH
6407387140,2019-10-15T17:00,68,15,A,E1,6088,WH
6407387140,2019-10-15T17:15,69,15,A,E1,5792,WH
6407387140,2019-10-15T17:30,70,15,A,E1,5424,WH
6407387140,2019-10-15T17:45,71,15,A,E1,5540,WH
6407387140,2019-10-15T18:00,72,15,A,E1,5660,WH
6407387140,2019-10-15T18:15,73,15,A,E1,4788,WH
6407387140,2019-10-15T18:30,74,15,A,E1,4512,WH
6407387140,2019-10-15T18:45,75,15,A,E1,4948,WH
6407387140,2019-10-15T19:00,76,15,A,E1,4024,WH
6407387140,2019-10-15T19:15,77,15,A,E1,2904,WH
6407387140,2019-10-15T19:30,78,15,A,E1,2880,WH
6407387140,2019-10-15T19:45,79,15,A,E1,3264,WH
6407387140,2019-10-15T20:00,80,15,A,E1,2916,WH
6407387140,2019-10-15T20:15,81,15,A,E1,3276,WH
6407387140,2019-10-15T20:30,82,15,A,E1,2976,WH
6407387140,2019-10-15T20:45,83,15,A,E1,3004,WH
6407387140,2019-10-15T21:00,84,15,A,E1,2856,WH
6407387140,2019-10-15T21:15,85,15,A,E1,2912,WH
6407387140,2019-10-15T21:30,86,15,A,E1,2844,WH
6407387140,2019-10-15T21:45,87,15,A,E1,2820,WH
6407387140,2019-10-15T22:00,88,15,A,E1,2860,WH
6407387140,2019-10-15T22:15,89,15,A,E1,2780,WH
6407387140,2019-10-15T22:30,90,15,A,E1,2876,WH
6407387140,2019-10-15T22:45,91,15,A,E1,2788,WH
6407387140,2019-10-15T23:00,92,15,A,E1,2840,WH
6407387140,2019-10-15T23:15,93,15,A,E1,2856,WH
6407387140,2019-10-15T23:30,94,15,A,E1,2844,WH
6407387140,2019-10-15T23:45,95,15,A,E1,2868,WH
6407387140,2019-10-15T00:00,96,15,A,E1,2696,WH
6407387140,2019-10-16T00:15,1,15,A,E1,2856,WH
6407387140,2019-10-16T00:30,2,15,A,E1,2776,WH
6407387140,2019-10-16T00:45,3,15,A,E1,2880,WH
6407387140,2019-10-16T01:00,4,15,A,E1,2864,WH
6407387140,2019-10-16T01:15,5,15,A,E1,2760,WH
6407387140,2019-10-16T01:30,6,15,A,E1,2868,WH
6407387140,2019-10-16T01:45,7,15,A,E1,2752,WH
6407387140,2019-10-16T02:00,8,15,A,E1,3252,WH
6407387140,2019-10-16T02:15,9,15,A,E1,3008,WH
6407387140,2019-10-16T02:30,10,15,A,E1,2804,WH
6407387140,2019-10-16T02:45,11,15,A,E1,3216,WH
6407387140,2019-10-16T03:00,12,15,A,E1,2856,WH
6407387140,2019-10-16T03:15,13,15,A,E1,3180,WH
6407387140,2019-10-16T03:30,14,15,A,E1,2820,WH
6407387140,2019-10-16T03:45,15,15,A,E1,2772,WH
6407387140,2019-10-16T04:00,16,15,A,E1,2732,WH
6407387140,2019-10-16T04:15,17,15,A,E1,2672,WH
6407387140,2019-10-16T04:30,18,15,A,E1,2784,WH
6407387140,2019-10-16T04:45,19,15,A,E1,2756,WH
6407387140,2019-10-16T05:00,20,15,A,E1,2780,WH
6407387140,2019-10-16T05:15,21,15,A,E1,3216,WH
6407387140,2019-10-16T05:30,22,15,A,E1,3044,WH
6407387140,2019-10-16T05:45,23,15,A,E1,2816,WH
6407387140,2019-10-16T06:00,24,15,A,E1,2484,WH
6407387140,2019-10-16T06:15,25,15,A,E1,2552,WH
6407387140,2019-10-16T06:30,26,15,A,E1,3084,WH
6407387140,2019-10-16T06:45,27,15,A,E1,4308,WH
6407387140,2019-10-16T07:00,28,15,A,E1,6444,WH
6407387140,2019-10-16T07:15,29,15,A,E1,7852,WH
6407387140,2019-10-16T07:30,30,15,A,E1,9784,WH
6407387140,2019-10-16T07:45,31,15,A,E1,11460,WH
6407387140,2019-10-16T08:00,32,15,A,E1,11404,WH
6407387140,2019-10-16T08:15,33,15,A,E1,12148,WH
6407387140,2019-10-16T08:30,34,15,A,E1,11892,WH
6407387140,2019-10-16T08:45,35,15,A,E1,11688,WH
6407387140,2019-10-16T09:00,36,15,A,E1,11480,WH
6407387140,2019-10-16T09:15,37,15,A,E1,11072,WH
6407387140,2019-10-16T09:30,38,15,A,E1,11036,WH
6407387140,2019-10-16T09:45,39,15,A,E1,10800,WH
6407387140,2019-10-16T10:00,40,15,A,E1,11324,WH
6407387140,2019-10-16T10:15,41,15,A,E1,10580,WH
6407387140,2019-10-16T10:30,42,15,A,E1,10864,WH
6407387140,2019-10-16T10:45,43,15,A,E1,10052,WH
6407387140,2019-10-16T11:00,44,15,A,E1,10268,WH
6407387140,2019-10-16T11:15,45,15,A,E1,10008,WH
6407387140,2019-10-16T11:30,46,15,A,E1,10040,WH
6407387140,2019-10-16T11:45,47,15,A,E1,10504,WH
6407387140,2019-10-16T12:00,48,15,A,E1,9248,WH
6407387140,2019-10-16T12:15,49,15,A,E1,9656,WH
6407387140,2019-10-16T12:30,50,15,A,E1,9832,WH
6407387140,2019-10-16T12:45,51,15,A,E1,9696,WH
6407387140,2019-10-16T13:00,52,15,A,E1,9160,WH
6407387140,2019-10-16T13:15,53,15,A,E1,9492,WH
6407387140,2019-10-16T13:30,54,15,A,E1,9108,WH
6407387140,2019-10-16T13:45,55,15,A,E1,9288,WH
6407387140,2019-10-16T14:00,56,15,A,E1,8796,WH
6407387140,2019-10-16T14:15,57,15,A,E1,8580,WH
6407387140,2019-10-16T14:30,58,15,A,E1,8956,WH
6407387140,2019-10-16T14:45,59,15,A,E1,9240,WH
6407387140,2019-10-16T15:00,60,15,A,E1,7788,WH
6407387140,2019-10-16T15:15,61,15,A,E1,8676,WH
6407387140,2019-10-16T15:30,62,15,A,E1,7604,WH
6407387140,2019-10-16T15:45,63,15,A,E1,8080,WH
6407387140,2019-10-16T16:00,64,15,A,E1,7792,WH
6407387140,2019-10-16T16:15,65,15,A,E1,6388,WH
6407387140,2019-10-16T16:30,66,15,A,E1,5936,WH
6407387140,2019-10-16T16:45,67,15,A,E1,4944,WH
6407387140,2019-10-16T17:00,68,15,A,E1,4500,WH
6407387140,2019-10-16T17:15,69,15,A,E1,4824,WH
6407387140,2019-10-16T17:30,70,15,A,E1,4560,WH
6407387140,2019-10-16T17:45,71,15,A,E1,5164,WH
6407387140,2019-10-16T18:00,72,15,A,E1,4716,WH
6407387140,2019-10-16T18:15,73,15,A,E1,5316,WH
6407387140,2019-10-16T18:30,74,15,A,E1,4868,WH
6407387140,2019-10-16T18:45,75,15,A,E1,5472,WH
6407387140,2019-10-16T19:00,76,15,A,E1,4512,WH
6407387140,2019-10-16T19:15,77,15,A,E1,2836,WH
6407387140,2019-10-16T19:30,78,15,A,E1,2820,WH
6407387140,2019-10-16T19:45,79,15,A,E1,2824,WH
6407387140,2019-10-16T20:00,80,15,A,E1,2792,WH
6407387140,2019-10-16T20:15,81,15,A,E1,2840,WH
6407387140,2019-10-16T20:30,82,15,A,E1,2776,WH
6407387140,2019-10-16T20:45,83,15,A,E1,2788,WH
6407387140,2019-10-16T21:00,84,15,A,E1,3072,WH
6407387140,2019-10-16T21:15,85,15,A,E1,2956,WH
6407387140,2019-10-16T21:30,86,15,A,E1,2880,WH
6407387140,2019-10-16T21:45,87,15,A,E1,2856,WH
6407387140,2019-10-16T22:00,88,15,A,E1,2860,WH
6407387140,2019-10-16T22:15,89,15,A,E1,3244,WH
6407387140,2019-10-16T22:30,90,15,A,E1,2796,WH
6407387140,2019-10-16T22:45,91,15,A,E1,2736,WH
6407387140,2019-10-16T23:00,92,15,A,E1,2824,WH
6407387140,2019-10-16T23:15,93,15,A,E1,2780,WH
6407387140,2019-10-16T23:30,94,15,A,E1,2756,WH
6407387140,2019-10-16T23:45,95,15,A,E1,2840,WH
6407387140,2019-10-16T00:00,96,15,A,E1,2848,WH
6407387140,2019-10-17T00:15,1,15,A,E1,2888,WH
6407387140,2019-10-17T00:30,2,15,A,E1,2820,WH
6407387140,2019-10-17T00:45,3,15,A,E1,2824,WH
6407387140,2019-10-17T01:00,4,15,A,E1,2780,WH
6407387140,2019-10-17T01:15,5,15,A,E1,2832,WH
6407387140,2019-10-17T01:30,6,15,A,E1,2860,WH
6407387140,2019-10-17T01:45,7,15,A,E1,2904,WH
6407387140,2019-10-17T02:00,8,15,A,E1,2812,WH
6407387140,2019-10-17T02:15,9,15,A,E1,3840,WH
6407387140,2019-10-17T02:30,10,15,A,E1,2880,WH
6407387140,2019-10-17T02:45,11,15,A,E1,2828,WH
6407387140,2019-10-17T03:00,12,15,A,E1,2868,WH
6407387140,2019-10-17T03:15,13,15,A,E1,2756,WH
6407387140,2019-10-17T03:30,14,15,A,E1,2800,WH
6407387140,2019-10-17T03:45,15,15,A,E1,2844,WH
6407387140,2019-10-17T04:00,16,15,A,E1,2736,WH
6407387140,2019-10-17T04:15,17,15,A,E1,2856,WH
